order_id,customer_id,product_id,order_date,quantity,total_amount
1382,368,15,2024-02-25,2,1167.84
1383,5,159,2024-03-24,1,4110.27
1384,1,196,2024-10-21,4,3754.96
1385,716,150,2024-07-05,2,4919.22
1386,935,165,2024-11-08,1,4464.75
1387,135,70,2024-03-04,3,1278.96
1388,884,169,2024-03-28,4,4157.8
1389,661,109,2024-03-14,2,7721.16
1390,505,145,2024-03-03,3,11220.6
1391,711,8,2024-05-30,3,803.73
1392,913,148,2024-12-04,2,1834.06
1393,833,3,2024-10-30,1,3629.56
1394,324,61,2024-11-01,3,3024.09
1395,124,161,2024-11-10,1,3046.02
1396,70,100,2024-12-19,3,6639.48
1397,368,147,2024-04-29,3,4509.03
1398,62,52,2024-08-26,4,17563.56
1399,296,48,2024-12-03,4,13392.0
1400,316,122,2024-12-14,3,11617.11
1401,209,62,2024-03-02,2,4268.22
1402,474,146,2024-07-24,2,2120.8
1403,506,67,2024-06-02,1,4014.87
1404,991,183,2024-02-04,1,911.17
1405,284,10,2024-01-14,3,2234.16
1406,204,171,2024-08-06,4,12477.2
1407,961,71,2024-02-03,4,5025.0
1408,290,22,2024-12-03,1,2116.97
1409,282,178,2024-07-03,3,14390.43
1410,693,46,2024-08-29,3,13384.65
1411,911,8,2024-06-30,2,535.82
1412,689,74,2024-08-28,2,5377.48
1413,419,112,2024-02-22,4,3223.56
1414,629,147,2024-12-28,3,4509.03
1415,553,189,2024-04-10,3,8630.04
1416,947,200,2024-11-22,4,16951.64
1417,703,5,2024-07-27,2,9008.48
1418,115,114,2024-06-06,1,670.67
1419,300,149,2024-05-22,4,3784.84
1420,632,195,2024-10-18,4,3892.72
1421,39,14,2024-08-13,2,2129.16
1422,148,190,2024-01-10,1,2436.33
1423,811,119,2024-04-03,4,8636.56
1424,483,144,2024-11-18,2,2329.34
1425,743,123,2024-03-19,3,12790.44
1426,150,179,2024-05-15,4,4467.24
1427,917,54,2024-09-14,3,305.4
1428,347,70,2024-08-22,2,852.64
1429,420,171,2024-08-25,1,3119.3
1430,924,166,2024-07-21,4,16200.04
1431,644,134,2024-05-22,3,12722.64
1432,986,53,2024-12-06,4,1238.16
1433,893,113,2024-04-02,2,9016.58
1434,392,61,2024-06-25,2,2016.06
1435,261,60,2024-08-17,1,4028.9
1436,517,31,2024-12-28,2,6908.08
1437,54,136,2024-11-22,4,4401.24
1438,394,84,2024-08-24,1,2201.17
1439,965,35,2024-04-26,2,5979.18
1440,674,27,2024-04-21,4,13274.04
1441,946,40,2024-11-27,3,1949.7
1442,715,83,2024-10-05,1,3021.3
1443,920,146,2024-01-23,1,1060.4
1444,954,128,2024-01-23,2,2466.3
1445,753,193,2024-04-23,3,7199.94
1446,993,111,2024-12-20,2,9832.68
1447,846,190,2024-05-23,2,4872.66
1448,406,55,2024-09-10,2,2882.58
1449,93,133,2024-06-05,3,354.54
1450,24,57,2024-06-01,1,3227.98
1451,113,157,2024-11-06,4,10074.12
1452,390,123,2024-11-27,3,12790.44
1453,958,111,2024-10-24,4,19665.36
1454,3,146,2024-09-20,3,3181.2
1455,257,136,2024-02-07,4,4401.24
1456,778,172,2024-12-14,2,3965.88
1457,840,193,2024-09-20,4,9599.92
1458,926,50,2024-06-30,3,11737.17
1459,150,2,2024-05-08,4,17188.72
1460,465,156,2024-08-23,4,2244.8
1461,591,172,2024-12-23,1,1982.94
1462,980,59,2024-08-08,4,13591.0
1463,550,16,2024-05-06,1,3768.17
1464,603,181,2024-06-06,4,5757.64
1465,77,10,2024-03-09,4,2978.88
1466,336,25,2024-01-10,4,19816.76
1467,724,109,2024-05-15,3,11581.74
1468,147,90,2024-12-04,3,2748.18
1469,491,175,2024-12-30,2,1713.36
1470,579,99,2024-04-04,2,633.66
1471,785,46,2024-11-29,3,13384.65
1472,332,66,2024-04-19,4,19226.24
1473,996,183,2024-09-12,4,3644.68
1474,522,153,2024-12-25,4,8761.24
1475,378,126,2024-02-04,3,7876.86
1476,330,118,2024-04-21,2,5745.28
1477,799,9,2024-04-15,4,19971.12
1478,23,146,2024-06-22,2,2120.8
1479,619,122,2024-08-23,3,11617.11
1480,277,40,2024-08-04,4,2599.6
1481,618,85,2024-05-23,2,5640.9
1482,468,7,2024-12-01,1,2981.97
1483,325,47,2024-12-07,2,9893.06
1484,367,155,2024-02-25,3,6008.49
1485,80,80,2024-05-30,3,13091.67
1486,418,8,2024-05-26,1,267.91
1487,961,130,2024-01-11,4,18930.44
1488,880,29,2024-09-12,3,9868.44
1489,912,17,2024-12-12,1,2318.0
1490,334,158,2024-01-27,3,12438.36
1491,906,77,2024-11-24,4,19210.04
1492,50,98,2024-01-09,2,2370.6
1493,747,130,2024-06-11,1,4732.61
1494,139,158,2024-12-14,4,16584.48
1495,370,175,2024-06-15,3,2570.04
1496,616,95,2024-05-07,1,4637.53
1497,547,114,2024-12-26,4,2682.68
1498,936,134,2024-12-22,1,4240.88
1499,945,150,2024-01-27,4,9838.44
1500,301,134,2024-05-22,2,8481.76
1501,749,89,2024-11-11,3,1664.91
1502,619,144,2024-06-09,3,3494.01
1503,258,55,2024-02-21,2,2882.58
1504,969,105,2024-08-19,1,1296.37
1505,257,46,2024-04-10,2,8923.1
1506,140,88,2024-07-31,2,7014.4
1507,923,48,2024-07-04,3,10044.0
1508,479,43,2024-01-04,2,5164.02
1509,876,151,2024-05-04,3,1912.35
1510,939,33,2024-10-14,1,1977.03
1511,788,105,2024-05-22,3,3889.11
1512,854,60,2024-09-14,2,8057.8
1513,880,48,2024-02-02,1,3348.0
1514,770,110,2024-09-03,4,10529.92
1515,507,157,2024-04-23,2,5037.06
1516,957,139,2024-05-19,4,4446.44
1517,595,22,2024-11-01,3,6350.91
1518,477,122,2024-11-18,1,3872.37
1519,575,148,2024-09-18,2,1834.06
1520,908,80,2024-05-23,4,17455.56
1521,690,138,2024-01-24,2,8869.3
1522,192,25,2024-11-02,3,14862.57
1523,885,50,2024-09-27,2,7824.78
1524,616,51,2024-08-22,4,6427.64
1525,650,181,2024-11-15,2,2878.82
1526,25,15,2024-05-28,1,583.92
1527,69,101,2024-04-14,4,13583.48
1528,795,32,2024-09-11,1,2144.93
1529,821,199,2024-02-21,3,1389.63
1530,108,102,2024-01-21,3,12478.65
1531,567,30,2024-08-10,3,12461.49
1532,470,166,2024-11-12,3,12150.03
1533,719,125,2024-02-21,1,1619.96
1534,158,174,2024-11-17,3,5490.21
1535,898,81,2024-08-02,4,11416.48
1536,207,59,2024-07-03,4,13591.0
1537,257,6,2024-10-20,1,2974.91
1538,528,83,2024-10-03,3,9063.9
1539,418,178,2024-09-07,3,14390.43
1540,673,162,2024-10-31,3,12568.41
1541,766,107,2024-08-24,1,1024.79
1542,756,51,2024-10-24,2,3213.82
1543,742,17,2024-03-15,3,6954.0
1544,198,86,2024-08-16,3,6428.94
1545,927,46,2024-08-15,1,4461.55
1546,503,173,2024-06-19,2,7093.38
1547,106,150,2024-01-15,4,9838.44
1548,688,176,2024-10-13,3,4896.54
1549,499,27,2024-06-24,2,6637.02
1550,571,47,2024-07-11,3,14839.59
1551,970,115,2024-12-20,3,2698.77
1552,374,5,2024-01-06,1,4504.24
1553,904,39,2024-11-10,2,1979.9
1554,927,78,2024-06-28,3,3832.29
1555,342,74,2024-07-25,1,2688.74
1556,31,71,2024-08-12,1,1256.25
1557,426,36,2024-09-13,3,13259.04
1558,9,13,2024-03-08,1,1927.97
1559,66,134,2024-03-17,1,4240.88
1560,622,57,2024-03-30,3,9683.94
1561,470,29,2024-06-08,1,3289.48
1562,265,191,2024-09-16,3,9441.66
1563,250,109,2024-08-23,3,11581.74
1564,750,16,2024-11-23,4,15072.68
1565,50,96,2024-12-14,1,4108.58
1566,373,176,2024-05-21,3,4896.54
1567,65,36,2024-06-24,3,13259.04
1568,604,96,2024-01-14,4,16434.32
1569,51,140,2024-05-22,1,4007.88
1570,177,154,2024-08-06,3,660.87
1571,474,19,2024-07-07,1,4585.5
1572,670,97,2024-05-30,4,12441.2
1573,584,61,2024-04-20,1,1008.03
1574,539,91,2024-06-04,4,17083.48
1575,480,52,2024-08-28,2,8781.78
1576,399,123,2024-11-15,1,4263.48
1577,890,69,2024-01-29,3,12132.54
1578,788,172,2024-01-17,3,5948.82
1579,127,15,2024-02-23,4,2335.68
1580,137,6,2024-04-25,2,5949.82
1581,40,129,2024-05-29,1,1608.58
1582,926,175,2024-03-31,3,2570.04
1583,280,5,2024-04-15,2,9008.48
1584,846,62,2024-06-20,4,8536.44
1585,41,22,2024-07-10,4,8467.88
1586,130,51,2024-11-28,3,4820.73
1587,858,128,2024-03-03,3,3699.45
1588,473,112,2024-03-26,3,2417.67
1589,799,104,2024-06-11,3,781.8
1590,426,15,2024-05-14,3,1751.76
1591,849,184,2024-12-06,2,6726.4
1592,381,198,2024-02-26,4,6686.64
1593,831,141,2024-10-20,4,16237.76
1594,844,113,2024-09-28,2,9016.58
1595,872,186,2024-09-27,3,14616.24
1596,840,4,2024-12-20,3,14691.45
1597,615,30,2024-10-08,4,16615.32
1598,470,34,2024-04-15,3,6078.9
1599,985,49,2024-05-21,4,16969.16
1600,294,122,2024-07-05,1,3872.37
1601,812,166,2024-06-20,1,4050.01
1602,444,19,2024-06-09,1,4585.5
1603,677,165,2024-03-23,4,17859.0
1604,673,113,2024-11-30,2,9016.58
1605,842,68,2024-10-21,1,482.16
1606,754,134,2024-11-14,3,12722.64
1607,768,189,2024-06-17,3,8630.04
1608,913,64,2024-08-10,4,9255.4
1609,420,146,2024-10-22,4,4241.6
1610,760,107,2024-01-01,2,2049.58
1611,388,103,2024-06-10,4,17112.72
1612,552,112,2024-06-29,3,2417.67
1613,422,109,2024-08-04,3,11581.74
1614,507,196,2024-07-27,3,2816.22
1615,260,104,2024-09-21,4,1042.4
1616,425,4,2024-04-06,3,14691.45
1617,571,70,2024-07-12,1,426.32
1618,484,173,2024-09-29,1,3546.69
1619,642,42,2024-12-15,3,5395.14
1620,516,191,2024-09-20,2,6294.44
1621,524,44,2024-04-03,2,6368.72
1622,388,124,2024-06-14,3,784.29
1623,111,80,2024-05-09,4,17455.56
1624,511,95,2024-06-25,4,18550.12
1625,700,129,2024-11-08,1,1608.58
1626,141,145,2024-06-18,4,14960.8
1627,865,162,2024-04-20,4,16757.88
1628,936,174,2024-12-25,2,3660.14
1629,819,44,2024-01-17,4,12737.44
1630,769,72,2024-10-25,2,1700.34
1631,567,82,2024-07-04,2,4670.98
1632,55,166,2024-05-05,2,8100.02
1633,624,170,2024-06-13,3,4276.02
1634,856,39,2024-10-09,3,2969.85
1635,712,36,2024-10-15,2,8839.36
1636,700,50,2024-01-21,3,11737.17
1637,322,16,2024-06-19,2,7536.34
1638,483,55,2024-07-08,3,4323.87
1639,782,43,2024-05-17,2,5164.02
1640,953,90,2024-10-01,1,916.06
1641,31,73,2024-12-03,2,2135.68
1642,342,174,2024-04-28,4,7320.28
1643,594,174,2024-01-20,4,7320.28
1644,664,144,2024-07-09,3,3494.01
1645,932,191,2024-10-08,4,12588.88
1646,930,123,2024-05-19,3,12790.44
1647,903,53,2024-10-18,2,619.08
1648,25,108,2024-12-22,3,12103.74
1649,35,36,2024-06-28,1,4419.68
1650,617,99,2024-10-11,4,1267.32
1651,442,109,2024-08-14,3,11581.74
1652,359,57,2024-04-04,1,3227.98
1653,458,130,2024-04-02,2,9465.22
1654,665,184,2024-11-21,3,10089.6
1655,734,93,2024-03-28,1,1479.12
1656,518,28,2024-12-12,2,1243.66
1657,241,128,2024-10-03,2,2466.3
1658,945,170,2024-03-07,4,5701.36
1659,922,3,2024-01-17,3,10888.68
1660,453,143,2024-08-31,4,2665.0
1661,751,25,2024-12-13,1,4954.19
1662,39,20,2024-02-23,3,2454.78
1663,385,134,2024-07-18,2,8481.76
1664,316,100,2024-08-15,2,4426.32
1665,207,124,2024-06-14,1,261.43
1666,74,36,2024-02-08,4,17678.72
1667,229,162,2024-05-18,4,16757.88
1668,496,155,2024-02-04,4,8011.32
1669,947,111,2024-12-06,3,14749.02
1670,29,16,2024-09-27,1,3768.17
1671,400,169,2024-01-31,1,1039.45
1672,707,102,2024-02-24,3,12478.65
1673,37,16,2024-03-30,1,3768.17
1674,648,164,2024-06-15,4,15333.76
1675,978,86,2024-08-12,3,6428.94
1676,672,158,2024-12-19,4,16584.48
1677,172,151,2024-10-02,3,1912.35
1678,42,187,2024-12-05,1,3533.1
1679,464,124,2024-08-17,1,261.43
1680,797,174,2024-09-11,1,1830.07
1681,383,4,2024-02-23,4,19588.6
1682,183,90,2024-07-19,4,3664.24
1683,821,80,2024-05-12,2,8727.78
1684,119,196,2024-06-14,4,3754.96
1685,683,59,2024-12-24,2,6795.5
1686,761,149,2024-03-30,3,2838.63
1687,416,186,2024-09-03,1,4872.08
1688,87,189,2024-02-07,4,11506.72
1689,570,24,2024-11-12,1,4721.01
1690,499,132,2024-08-18,1,1834.13
1691,24,88,2024-04-26,2,7014.4
1692,125,98,2024-10-06,1,1185.3
1693,837,196,2024-05-01,3,2816.22
1694,577,138,2024-11-29,2,8869.3
1695,914,159,2024-06-09,2,8220.54
1696,199,144,2024-01-21,3,3494.01
1697,69,129,2024-10-11,4,6434.32
1698,204,168,2024-04-23,2,288.78
1699,993,27,2024-08-31,3,9955.53
1700,209,62,2024-03-05,4,8536.44
1701,899,176,2024-12-03,3,4896.54
1702,507,62,2024-03-21,2,4268.22
1703,715,91,2024-08-01,1,4270.87
1704,424,115,2024-11-25,4,3598.36
1705,511,3,2024-04-26,4,14518.24
1706,167,122,2024-04-17,3,11617.11
1707,439,163,2024-11-18,1,1266.07
1708,765,33,2024-05-09,1,1977.03
1709,616,86,2024-05-09,2,4285.96
1710,248,67,2024-12-25,3,12044.61
1711,129,189,2024-08-02,2,5753.36
1712,778,30,2024-05-06,2,8307.66
1713,588,9,2024-11-26,2,9985.56
1714,429,85,2024-05-12,4,11281.8
1715,53,58,2024-02-15,3,1796.01
1716,210,157,2024-11-07,4,10074.12
1717,357,164,2024-03-28,1,3833.44
1718,362,1,2024-03-04,1,3867.71
1719,688,182,2024-04-22,2,8893.88
1720,710,132,2024-11-24,3,5502.39
1721,490,111,2024-10-17,4,19665.36
1722,561,66,2024-10-28,2,9613.12
1723,423,154,2024-06-12,2,440.58
1724,37,141,2024-07-05,3,12178.32
1725,389,61,2024-07-07,1,1008.03
1726,764,75,2024-07-01,2,6782.56
1727,204,186,2024-01-24,1,4872.08
1728,40,151,2024-12-21,3,1912.35
1729,222,110,2024-04-30,3,7897.44
1730,748,75,2024-04-02,3,10173.84
1731,191,60,2024-02-06,1,4028.9
1732,686,57,2024-03-31,1,3227.98
1733,460,51,2024-05-28,2,3213.82
1734,811,112,2024-08-03,4,3223.56
1735,161,68,2024-09-10,1,482.16
1736,898,33,2024-11-18,2,3954.06
1737,749,37,2024-07-21,4,18609.68
1738,176,116,2024-05-05,2,7022.94
1739,675,36,2024-08-29,2,8839.36
1740,299,6,2024-10-18,4,11899.64
1741,299,172,2024-02-21,4,7931.76
1742,365,98,2024-10-01,4,4741.2
1743,203,198,2024-10-01,2,3343.32
1744,427,29,2024-10-09,3,9868.44
1745,765,138,2024-09-12,4,17738.6
1746,745,102,2024-02-28,3,12478.65
1747,559,108,2024-10-16,2,8069.16
1748,1000,62,2024-06-16,4,8536.44
1749,464,110,2024-12-05,4,10529.92
1750,622,95,2024-12-05,2,9275.06
1751,731,58,2024-01-05,4,2394.68
1752,618,194,2024-07-22,4,15285.24
1753,553,147,2024-04-11,2,3006.02
1754,621,184,2024-03-26,1,3363.2
1755,369,196,2024-01-06,1,938.74
1756,849,134,2024-05-22,1,4240.88
1757,428,167,2024-03-19,1,625.78
1758,861,156,2024-03-15,3,1683.6
1759,449,8,2024-05-25,1,267.91
1760,576,119,2024-04-19,1,2159.14
1761,45,188,2024-08-03,1,4224.9
1762,894,105,2024-07-13,3,3889.11
1763,643,98,2024-08-02,4,4741.2
1764,535,177,2024-11-12,1,4433.19
1765,381,159,2024-05-26,2,8220.54
1766,921,89,2024-07-27,3,1664.91
1767,941,104,2024-04-29,3,781.8
1768,852,45,2024-02-18,4,14750.0
1769,735,187,2024-11-18,3,10599.3
1770,974,182,2024-11-24,4,17787.76
1771,392,82,2024-08-01,3,7006.47
1772,212,45,2024-04-09,2,7375.0
1773,228,162,2024-10-24,1,4189.47
1774,310,57,2024-03-20,2,6455.96
1775,502,134,2024-06-28,1,4240.88
1776,319,175,2024-04-26,2,1713.36
1777,414,7,2024-03-27,1,2981.97
1778,725,149,2024-12-11,2,1892.42
1779,521,130,2024-11-23,1,4732.61
1780,971,72,2024-08-04,2,1700.34
1781,810,37,2024-12-30,3,13957.26
1782,931,150,2024-10-26,3,7378.83
1783,175,105,2024-01-16,2,2592.74
1784,958,42,2024-08-27,4,7193.52
1785,716,170,2024-11-27,4,5701.36
1786,254,149,2024-01-24,2,1892.42
1787,713,63,2024-06-19,3,7943.79
1788,630,8,2024-03-30,1,267.91
1789,312,184,2024-04-06,4,13452.8
1790,982,62,2024-08-19,2,4268.22
1791,757,73,2024-05-26,4,4271.36
1792,581,114,2024-11-01,1,670.67
1793,304,183,2024-10-27,2,1822.34
1794,520,184,2024-07-22,1,3363.2
1795,249,151,2024-02-13,4,2549.8
1796,313,16,2024-10-17,3,11304.51
1797,86,171,2024-01-28,2,6238.6
1798,87,34,2024-11-24,4,8105.2
1799,327,167,2024-09-21,2,1251.56
1800,20,118,2024-12-01,1,2872.64
1801,684,31,2024-03-18,2,6908.08
1802,327,109,2024-02-24,3,11581.74
1803,353,42,2024-10-28,2,3596.76
1804,508,78,2024-02-22,1,1277.43
1805,358,164,2024-05-05,3,11500.32
1806,343,74,2024-08-20,2,5377.48
1807,362,109,2024-07-05,4,15442.32
1808,790,159,2024-07-30,2,8220.54
1809,757,13,2024-04-30,3,5783.91
1810,140,63,2024-09-11,2,5295.86
1811,172,143,2024-10-31,2,1332.5
1812,68,106,2024-12-13,1,1761.56
1813,737,113,2024-01-22,1,4508.29
1814,926,98,2024-05-24,3,3555.9
1815,918,76,2024-06-15,2,4809.14
1816,210,188,2024-07-15,2,8449.8
1817,326,55,2024-12-17,4,5765.16
1818,752,101,2024-10-06,3,10187.61
1819,476,182,2024-06-22,1,4446.94
1820,258,56,2024-08-15,3,7092.84
1821,674,195,2024-01-18,1,973.18
1822,425,67,2024-04-18,1,4014.87
1823,364,65,2024-10-16,4,16076.68
1824,104,80,2024-01-25,3,13091.67
1825,762,59,2024-11-30,3,10193.25
1826,684,149,2024-08-16,1,946.21
1827,52,44,2024-06-06,2,6368.72
1828,998,144,2024-04-16,4,4658.68
1829,351,153,2024-11-04,3,6570.93
1830,467,189,2024-10-12,1,2876.68
1831,439,4,2024-04-28,4,19588.6
1832,976,137,2024-10-14,4,5403.2
1833,765,110,2024-03-08,2,5264.96
1834,308,21,2024-04-28,1,4603.94
1835,430,68,2024-05-20,3,1446.48
1836,233,48,2024-08-15,3,10044.0
1837,350,47,2024-05-28,1,4946.53
1838,133,63,2024-02-08,1,2647.93
1839,697,148,2024-11-01,2,1834.06
1840,433,113,2024-10-27,3,13524.87
1841,889,174,2024-10-11,1,1830.07
1842,491,188,2024-05-16,3,12674.7
1843,405,189,2024-07-29,3,8630.04
1844,785,117,2024-05-18,2,1273.78
1845,54,187,2024-03-22,3,10599.3
1846,982,7,2024-08-21,4,11927.88
1847,707,81,2024-12-10,2,5708.24
1848,405,115,2024-02-27,3,2698.77
1849,953,64,2024-02-24,1,2313.85
1850,409,115,2024-05-20,4,3598.36
1851,812,200,2024-07-24,3,12713.73
1852,341,88,2024-01-03,4,14028.8
1853,750,149,2024-04-01,1,946.21
1854,704,126,2024-01-29,4,10502.48
1855,16,195,2024-10-03,2,1946.36
1856,354,58,2024-07-11,3,1796.01
1857,281,96,2024-02-10,3,12325.74
1858,345,27,2024-08-20,4,13274.04
1859,361,175,2024-08-22,2,1713.36
1860,604,199,2024-01-22,2,926.42
1861,318,49,2024-01-24,1,4242.29
1862,644,188,2024-03-22,1,4224.9
1863,404,187,2024-06-06,4,14132.4
1864,653,51,2024-08-14,3,4820.73
1865,115,95,2024-06-04,3,13912.59
1866,301,103,2024-06-15,1,4278.18
1867,843,57,2024-09-03,2,6455.96
1868,394,102,2024-01-10,1,4159.55
1869,704,46,2024-11-10,2,8923.1
1870,989,49,2024-09-10,3,12726.87
1871,374,126,2024-10-17,4,10502.48
1872,687,152,2024-09-07,1,1676.32
1873,736,69,2024-02-25,3,12132.54
1874,472,73,2024-06-24,1,1067.84
1875,910,17,2024-08-05,3,6954.0
1876,582,119,2024-05-29,1,2159.14
1877,686,2,2024-02-01,2,8594.36
1878,136,180,2024-01-12,4,15854.0
1879,298,174,2024-05-21,4,7320.28
1880,623,81,2024-06-29,1,2854.12
1881,401,39,2024-01-16,2,1979.9
1882,179,5,2024-01-21,4,18016.96
1883,808,116,2024-12-26,3,10534.41
1884,36,27,2024-05-24,1,3318.51
1885,875,76,2024-02-08,2,4809.14
1886,285,6,2024-02-16,2,5949.82
1887,630,117,2024-03-24,2,1273.78
1888,82,167,2024-03-10,3,1877.34
1889,38,159,2024-10-01,4,16441.08
1890,514,25,2024-03-31,2,9908.38
1891,466,46,2024-08-19,4,17846.2
1892,287,146,2024-04-06,1,1060.4
1893,35,198,2024-02-13,4,6686.64
1894,885,184,2024-06-17,4,13452.8
1895,4,63,2024-02-27,3,7943.79
1896,418,91,2024-03-15,2,8541.74
1897,172,154,2024-08-11,2,440.58
1898,346,14,2024-11-22,1,1064.58
1899,514,21,2024-10-21,2,9207.88
1900,355,126,2024-06-02,3,7876.86
1901,441,5,2024-05-03,1,4504.24
1902,818,164,2024-03-14,3,11500.32
1903,104,59,2024-11-12,1,3397.75
1904,809,190,2024-04-10,3,7308.99
1905,83,41,2024-03-12,3,3142.02
1906,554,131,2024-05-27,3,4624.47
1907,311,200,2024-09-18,1,4237.91
1908,982,75,2024-09-19,4,13565.12
1909,688,92,2024-06-04,3,11634.84
1910,605,142,2024-08-28,2,9284.8
1911,896,141,2024-12-05,4,16237.76
1912,962,100,2024-06-16,2,4426.32
1913,810,76,2024-09-05,3,7213.71
1914,807,193,2024-11-28,3,7199.94
1915,397,165,2024-08-11,1,4464.75
1916,208,159,2024-08-29,2,8220.54
1917,925,135,2024-04-01,2,1717.44
1918,282,125,2024-05-02,4,6479.84
1919,252,113,2024-03-03,2,9016.58
1920,243,128,2024-02-19,3,3699.45
1921,54,130,2024-11-03,2,9465.22
1922,471,146,2024-03-18,1,1060.4
1923,704,42,2024-09-26,1,1798.38
1924,348,99,2024-03-05,3,950.49
1925,78,130,2024-11-28,3,14197.83
1926,674,167,2024-05-27,2,1251.56
1927,463,81,2024-07-02,4,11416.48
1928,374,141,2024-03-16,3,12178.32
1929,905,65,2024-11-12,4,16076.68
1930,197,181,2024-07-20,1,1439.41
1931,47,161,2024-04-01,1,3046.02
1932,631,28,2024-02-25,4,2487.32
1933,854,118,2024-12-21,4,11490.56
1934,686,163,2024-11-10,1,1266.07
1935,477,153,2024-06-21,2,4380.62
1936,791,131,2024-05-03,1,1541.49
1937,271,31,2024-01-16,3,10362.12
1938,257,31,2024-03-28,4,13816.16
1939,435,70,2024-12-17,1,426.32
1940,486,64,2024-06-20,2,4627.7
1941,183,113,2024-02-24,2,9016.58
1942,179,135,2024-09-25,2,1717.44
1943,906,146,2024-08-28,4,4241.6
1944,802,38,2024-09-12,3,1086.9
1945,245,20,2024-01-04,1,818.26
1946,553,67,2024-12-26,3,12044.61
1947,681,185,2024-03-22,4,2050.56
1948,756,152,2024-09-24,2,3352.64
1949,904,18,2024-12-24,1,3597.22
1950,923,97,2024-12-20,1,3110.3
1951,670,61,2024-11-12,1,1008.03
1952,947,34,2024-10-15,4,8105.2
1953,186,180,2024-03-04,3,11890.5
1954,530,19,2024-10-26,2,9171.0
1955,639,171,2024-01-24,4,12477.2
1956,267,98,2024-01-02,3,3555.9
1957,300,42,2024-11-14,2,3596.76
1958,959,130,2024-09-05,3,14197.83
1959,226,186,2024-02-25,3,14616.24
1960,962,111,2024-11-02,4,19665.36
1961,743,77,2024-02-05,4,19210.04
1962,894,65,2024-11-16,3,12057.51
1963,788,61,2024-10-10,4,4032.12
1964,222,162,2024-08-08,3,12568.41
1965,391,91,2024-05-22,2,8541.74
1966,6,44,2024-04-04,3,9553.08
1967,197,168,2024-05-17,1,144.39
1968,451,57,2024-03-28,1,3227.98
1969,760,152,2024-12-13,3,5028.96
1970,425,105,2024-10-13,2,2592.74
1971,489,23,2024-05-07,4,6383.24
1972,977,67,2024-04-05,2,8029.74
1973,840,187,2024-11-29,4,14132.4
1974,937,125,2024-05-26,4,6479.84
1975,793,145,2024-05-24,1,3740.2
1976,216,98,2024-03-09,4,4741.2
1977,693,180,2024-05-19,3,11890.5
1978,379,188,2024-09-14,3,12674.7
1979,663,116,2024-02-29,3,10534.41
1980,554,79,2024-11-23,3,11518.17
1981,775,134,2024-07-23,2,8481.76
1982,121,48,2024-10-24,4,13392.0
1983,207,145,2024-10-24,1,3740.2
1984,564,129,2024-06-25,1,1608.58
1985,680,48,2024-07-29,4,13392.0
1986,537,111,2024-03-09,1,4916.34
1987,32,23,2024-11-19,2,3191.62
1988,661,29,2024-12-27,1,3289.48
1989,659,76,2024-01-23,2,4809.14
1990,804,167,2024-01-11,2,1251.56
1991,481,74,2024-06-21,2,5377.48
1992,725,130,2024-04-14,2,9465.22
1993,89,144,2024-05-14,2,2329.34
1994,481,100,2024-04-27,4,8852.64
1995,604,21,2024-04-11,3,13811.82
1996,813,91,2024-06-14,4,17083.48
1997,869,124,2024-05-23,1,261.43
1998,467,173,2024-12-03,2,7093.38
1999,151,141,2024-04-12,1,4059.44
2000,483,106,2024-03-06,1,1761.56
2001,928,171,2024-09-18,4,12477.2
2002,691,80,2024-11-22,2,8727.78
2003,787,53,2024-03-19,3,928.62
2004,509,198,2024-06-03,1,1671.66
2005,79,29,2024-03-18,4,13157.92
2006,520,39,2024-10-07,1,989.95
2007,524,136,2024-12-17,4,4401.24
2008,704,20,2024-10-31,3,2454.78
2009,715,135,2024-12-07,4,3434.88
2010,954,77,2024-04-27,3,14407.53
2011,315,138,2024-04-17,4,17738.6
2012,551,27,2024-03-05,1,3318.51
2013,170,149,2024-03-19,3,2838.63
2014,983,103,2024-08-08,4,17112.72
2015,961,37,2024-10-15,4,18609.68
2016,35,119,2024-09-11,2,4318.28
2017,210,160,2024-11-11,4,1976.8
2018,427,42,2024-09-03,1,1798.38
2019,949,145,2024-06-08,3,11220.6
2020,71,161,2024-03-26,2,6092.04
2021,132,160,2024-07-21,3,1482.6
2022,937,48,2024-11-15,1,3348.0
2023,892,103,2024-05-23,1,4278.18
2024,92,37,2024-03-05,1,4652.42
2025,973,152,2024-05-01,2,3352.64
2026,680,147,2024-11-10,4,6012.04
2027,214,27,2024-11-23,1,3318.51
2028,794,52,2024-12-24,4,17563.56
2029,769,49,2024-12-13,3,12726.87
2030,108,78,2024-03-24,2,2554.86
2031,931,118,2024-06-17,1,2872.64
2032,382,159,2024-06-18,2,8220.54
2033,962,120,2024-09-08,3,11008.56
2034,881,117,2024-11-08,4,2547.56
2035,556,80,2024-02-13,1,4363.89
2036,678,195,2024-09-27,2,1946.36
2037,108,76,2024-06-14,3,7213.71
2038,474,133,2024-07-27,1,118.18
2039,984,200,2024-04-06,3,12713.73
2040,811,65,2024-08-19,2,8038.34
2041,500,157,2024-06-17,4,10074.12
2042,709,184,2024-10-15,3,10089.6
2043,693,104,2024-12-17,4,1042.4
2044,456,63,2024-04-05,1,2647.93
2045,94,187,2024-08-09,4,14132.4
2046,2,71,2024-10-11,4,5025.0
2047,24,46,2024-06-24,4,17846.2
2048,216,164,2024-07-20,4,15333.76
